time,seconds_elapsed,z,y,x
1699734124211542800,14.485542724609376,-0.03930719196796417,0.005587578285485506,0.05425631254911423
1699734124221582800,14.495582763671875,-0.05133748799562454,-0.0017925737192854285,0.08819004893302917
1699734124231593000,14.505593017578125,-0.05011243373155594,0.0025505092926323414,0.10399270802736282
1699734124241633000,14.515633056640626,-0.05661614239215851,0.004290885291993618,0.1265275776386261
1699734124251643000,14.525642822265626,-0.07035645097494125,0.0051995557732880116,0.15164677798748016
1699734124261683000,14.535682861328125,-0.0839148759841919,0.003028546692803502,0.16628298163414001
1699734124271693000,14.545693115234375,-0.09292274713516235,0.00140987744089216,0.16361023485660553
1699734124281734000,14.55573388671875,-0.08779110759496689,0.004216316621750593,0.1358201503753662
1699734124291743000,14.565742919921876,-0.07565002143383026,0.007771636825054884,0.09745091944932938
1699734124301784000,14.5757841796875,-0.06229240447282791,0.003400324145331979,0.07485853135585785
1699734124311793000,14.58579296875,-0.055798549205064774,0.002295911079272628,0.0674690529704094
1699734124321833700,14.595833740234376,-0.05832456052303314,0.004893558565527201,0.07534455507993698
1699734124331842800,14.6058427734375,-0.06467566639184952,0.004165982827544212,0.09672707319259644
1699734124341884000,14.6158837890625,-0.06783363968133926,0.00015286543930415064,0.11076246947050095
1699734124351893000,14.62589306640625,-0.06910104304552078,0.0009920274605974555,0.11203119903802872
1699734124361933800,14.635933837890626,-0.07416051626205444,0.0002247707889182493,0.11987314373254776
1699734124371943000,14.64594287109375,-0.07532351464033127,0.0010910971323028207,0.12514859437942505
1699734124381984000,14.65598388671875,-0.07376690208911896,0.0006452839006669819,0.1208619698882103
1699734124391994000,14.665994140625,-0.06479843705892563,-0.0024224112275987864,0.10736241191625595
1699734124402034000,14.676033935546876,-0.04917287081480026,0.001793905277736485,0.08028418570756912
1699734124412043800,14.686043701171876,-0.042941343039274216,0.0035505264531821012,0.05726888030767441
1699734124422083800,14.696083740234375,-0.03368952125310898,0.006962302140891552,0.01978941820561886
1699734124432094000,14.706093994140625,-0.01468546874821186,0.003483414649963379,-0.019637882709503174
1699734124442102800,14.716102783203125,-0.004027232062071562,0.008079764433205128,-0.047929707914590836
1699734124452143900,14.726143798828126,0.0029553098138421774,0.013227654621005058,-0.07585428655147552
1699734124462153000,14.736153076171876,0.012724850326776505,0.01122309360653162,-0.10097428411245346
1699734124472194000,14.746194091796875,0.031188545748591423,0.004781972151249647,-0.13489337265491486
1699734124482204000,14.756203857421875,0.04920802637934685,-0.0021491709630936384,-0.1514422595500946
